User ID,Join Date,Last Payment Date,SubscriptionID,Monthly Revenue,Monthly_Revenue,Gender,Device,Country,FamilyMember,Age,TimeConsumingPerWeek,Genre,Satisfaction,MontlyIncomeUSD,Monthly Income,SubscriptionMethod,MonthlyFeeUSD,NoDevice,PlanDurationMonth,Monthly Fee 
730,27-06-2022,30-06-2023,1,12,1051.56,Female,Smartphone,United States,1,36,2,Comedy,Extremely satisfied,3500,306705,Basic,10,1,1,876.3
731,19-06-2022,29-06-2023,3,13,1139.19,Male,Tablet,United States,2,35,3,Horror,Neutral,3500,306705,Premium,15,4,1,1314.45
732,19-06-2022,29-06-2023,1,12,1051.56,Male,Tablet,Canada,2,35,2,Action & Adventure,Extremely satisfied,4100,359283,Basic,10,1,1,876.3
733,18-06-2022,29-06-2023,2,10,876.3,Female,Laptop,United Kingdom,1,42,1,Others,Neutral,3400,297942,Standard,12,2,1,1051.56
734,19-06-2022,30-06-2023,3,14,1226.82,Male,Tablet,Australia,1,40,1,Horror,Neutral,3700,324231,Premium,15,4,1,1314.45
735,24-06-2022,28-06-2023,1,14,1226.82,Male,Laptop,Germany,4,43,3,Others,Dissatisfied,4200,368046,Basic,10,1,1,876.3
736,30-06-2022,30-06-2023,3,11,963.93,Male,Smartphone,France,2,41,2,Dramma,Extremely dissatisfied,4000,350520,Premium,15,4,1,1314.45
737,02-07-2022,30-06-2023,1,15,1314.45,Female,Tablet,Brazil,2,42,2,Others,Satisfied,1900,166497,Basic,10,1,1,876.3
738,26-06-2022,01-07-2023,2,14,1226.82,Female,Smartphone,Mexico,1,37,1,Dramma,Satisfied,2300,201549,Standard,12,2,1,1051.56
739,21-06-2022,28-06-2023,2,13,1139.19,Male,Smartphone,Spain,1,35,2,Others,Extremely satisfied,4000,350520,Standard,12,2,1,1051.56
740,16-06-2022,29-06-2023,1,14,1226.82,Male,Tablet,Italy,5,41,2,Comedy,Extremely satisfied,3700,324231,Basic,10,1,1,876.3
741,09-06-2022,30-06-2023,3,14,1226.82,Male,Smart TV,Spain,3,38,1,Horror,Dissatisfied,4100,359283,Premium,15,4,1,1314.45
742,10-06-2022,30-06-2023,1,13,1139.19,Male,Smartphone,Spain,3,61,2,Horror,Extremely satisfied,3800,332994,Basic,10,1,1,876.3
743,10-06-2022,28-06-2023,2,15,1314.45,Female,Laptop,United States,1,50,1,Comedy,Satisfied,4200,368046,Standard,12,2,1,1051.56
744,11-06-2022,29-06-2023,3,13,1139.19,Female,Tablet,Canada,2,69,1,Comedy,Neutral,4200,368046,Premium,15,4,1,1314.45
745,12-06-2022,30-06-2023,1,11,963.93,Female,Laptop,United States,5,65,2,Horror,Dissatisfied,4200,368046,Basic,10,1,1,876.3
746,15-06-2022,30-06-2023,1,15,1314.45,Male,Smartphone,United States,4,70,3,Action & Adventure,Satisfied,3500,306705,Basic,10,1,1,876.3
747,25-06-2022,29-06-2023,1,11,963.93,Male,Smart TV,Canada,3,49,1,Horror,Satisfied,3700,324231,Basic,10,1,1,876.3
748,30-06-2022,28-06-2023,2,13,1139.19,Male,Smart TV,United Kingdom,1,64,3,Horror,Dissatisfied,4100,359283,Standard,12,2,1,1051.56
749,06-07-2022,30-06-2023,3,12,1051.56,Male,Smart TV,Australia,2,55,2,Horror,Neutral,3400,297942,Premium,15,4,1,1314.45
750,09-07-2022,29-06-2023,1,13,1139.19,Male,Smart TV,Germany,2,64,1,Dramma,Satisfied,3800,332994,Basic,10,1,1,876.3
751,18-07-2022,29-06-2023,1,14,1226.82,Female,Laptop,France,5,63,1,Others,Satisfied,3800,332994,Basic,10,1,1,876.3
752,24-07-2022,28-06-2023,3,10,876.3,Female,Smartphone,Brazil,3,48,1,Action & Adventure,Neutral,2400,210312,Premium,15,4,1,1314.45
753,27-07-2022,30-06-2023,2,12,1051.56,Female,Smartphone,Mexico,1,70,1,Comedy,Satisfied,1800,157734,Standard,12,2,1,1051.56
754,10-08-2022,29-06-2023,2,11,963.93,Male,Laptop,Spain,1,55,1,Comedy,Satisfied,4200,368046,Standard,12,2,1,1051.56
755,16-08-2022,30-06-2023,1,13,1139.19,Male,Tablet,Italy,4,52,2,Dramma,Extremely satisfied,3500,306705,Basic,10,1,1,876.3
756,23-08-2022,29-06-2023,3,14,1226.82,Female,Smartphone,Spain,2,61,2,Action & Adventure,Satisfied,3400,297942,Premium,15,4,1,1314.45
757,03-09-2022,30-06-2023,2,11,963.93,Male,Laptop,Spain,1,52,1,Action & Adventure,Dissatisfied,3700,324231,Standard,12,2,1,1051.56
758,04-09-2022,29-06-2023,1,12,1051.56,Male,Laptop,United States,3,68,3,Dramma,Extremely satisfied,3600,315468,Basic,10,1,1,876.3
759,05-09-2022,29-06-2023,2,14,1226.82,Male,Smart TV,Canada,1,48,2,Comedy,Extremely satisfied,3500,306705,Standard,12,2,1,1051.56
760,04-09-2022,01-07-2023,3,13,1139.19,Female,Smartphone,United States,2,70,3,Others,Extremely satisfied,3800,332994,Premium,15,4,1,1314.45
761,31-08-2022,29-06-2023,1,11,963.93,Female,Smart TV,United States,3,56,3,Others,Extremely satisfied,3600,315468,Basic,10,1,1,876.3
762,01-09-2022,02-07-2023,3,10,876.3,Male,Laptop,Canada,3,70,2,Action & Adventure,Neutral,4000,350520,Premium,15,4,1,1314.45
763,15-09-2022,29-06-2023,2,10,876.3,Male,Laptop,United Kingdom,1,50,3,Action & Adventure,Neutral,3400,297942,Standard,12,2,1,1051.56
764,18-09-2022,03-07-2023,1,15,1314.45,Male,Smart TV,Australia,1,59,2,Comedy,Dissatisfied,3800,332994,Basic,10,1,1,876.3
765,28-09-2022,29-06-2023,2,11,963.93,Female,Smart TV,Germany,1,54,1,Others,Neutral,3500,306705,Standard,12,2,1,1051.56
766,30-09-2022,01-07-2023,3,13,1139.19,Male,Smartphone,France,3,47,2,Comedy,Neutral,3500,306705,Premium,15,4,1,1314.45
767,07-10-2022,29-06-2023,1,15,1314.45,Male,Laptop,Brazil,2,70,3,Action & Adventure,Dissatisfied,2300,201549,Basic,10,1,1,876.3
768,08-10-2022,02-07-2023,2,10,876.3,Female,Laptop,Mexico,1,66,1,Dramma,Dissatisfied,1800,157734,Standard,12,2,1,1051.56
769,08-10-2022,30-06-2023,3,14,1226.82,Female,Smart TV,Spain,2,67,2,Dramma,Extremely satisfied,4100,359283,Premium,15,4,1,1314.45
770,03-10-2022,01-07-2023,1,11,963.93,Female,Laptop,Italy,2,59,3,Horror,Extremely satisfied,4000,350520,Basic,10,1,1,876.3
771,04-10-2022,28-06-2023,3,14,1226.82,Male,Tablet,Spain,1,67,1,Action & Adventure,Neutral,3700,324231,Premium,15,4,1,1314.45
772,02-10-2022,01-07-2023,1,12,1051.56,Male,Laptop,Spain,2,67,3,Comedy,Extremely satisfied,3500,306705,Basic,10,1,1,876.3
773,01-10-2022,30-06-2023,2,13,1139.19,Female,Smart TV,United States,1,61,3,Comedy,Dissatisfied,3600,315468,Standard,12,2,1,1051.56
774,03-10-2022,02-07-2023,2,15,1314.45,Male,Smartphone,Canada,1,51,3,Others,Dissatisfied,3700,324231,Standard,12,2,1,1051.56
775,20-10-2022,28-06-2023,1,11,963.93,Male,Tablet,United States,3,52,3,Others,Dissatisfied,3500,306705,Basic,10,1,1,876.3
776,21-10-2022,01-07-2023,3,11,963.93,Male,Laptop,United States,3,62,1,Comedy,Extremely satisfied,3800,332994,Premium,15,4,1,1314.45
777,28-10-2022,30-06-2023,1,11,963.93,Male,Smartphone,Canada,5,52,3,Action & Adventure,Satisfied,4100,359283,Basic,10,1,1,876.3
778,03-11-2022,01-07-2023,2,13,1139.19,Male,Tablet,United Kingdom,1,54,2,Dramma,Extremely satisfied,3800,332994,Standard,12,2,1,1051.56
779,07-11-2022,28-06-2023,3,10,876.3,Female,Smart TV,Australia,2,58,1,Comedy,Dissatisfied,3900,341757,Premium,15,4,1,1314.45
780,12-11-2022,30-06-2023,1,15,1314.45,Female,Laptop,Germany,5,62,2,Action & Adventure,Satisfied,3500,306705,Basic,10,1,1,876.3
781,13-11-2022,29-06-2023,3,14,1226.82,Female,Smartphone,France,2,64,2,Action & Adventure,Dissatisfied,3700,324231,Premium,15,4,1,1314.45
782,02-11-2022,01-07-2023,1,13,1139.19,Female,Laptop,Brazil,3,61,2,Dramma,Satisfied,1700,148971,Basic,10,1,1,876.3
783,01-11-2022,29-06-2023,2,13,1139.19,Female,Laptop,Mexico,1,46,1,Dramma,Neutral,2000,175260,Standard,12,2,1,1051.56
784,31-10-2022,30-06-2023,2,14,1226.82,Male,Laptop,Spain,1,65,3,Horror,Dissatisfied,4000,350520,Standard,12,2,1,1051.56
785,28-10-2022,29-06-2023,1,12,1051.56,Female,Laptop,Italy,4,57,1,Others,Extremely satisfied,3600,315468,Basic,10,1,1,876.3
786,24-10-2022,30-06-2023,3,13,1139.19,Male,Smart TV,Spain,3,48,1,Others,Satisfied,4200,368046,Premium,15,4,1,1314.45
787,03-10-2022,29-06-2023,1,12,1051.56,Female,Laptop,Spain,3,64,3,Action & Adventure,Neutral,4000,350520,Basic,10,1,1,876.3
788,13-09-2022,30-06-2023,2,12,1051.56,Female,Tablet,United States,1,62,2,Others,Dissatisfied,3700,324231,Standard,12,2,1,1051.56
789,02-09-2022,30-06-2023,3,11,963.93,Female,Smartphone,Canada,1,66,1,Dramma,Extremely satisfied,3400,297942,Premium,15,4,1,1314.45
790,30-08-2022,30-06-2023,1,14,1226.82,Female,Smartphone,United States,4,65,1,Others,Dissatisfied,3600,315468,Basic,10,1,1,876.3
791,25-08-2022,30-06-2023,3,15,1314.45,Male,Smartphone,United States,2,49,2,Others,Dissatisfied,4200,368046,Premium,15,4,1,1314.45
792,11-08-2022,30-06-2023,1,12,1051.56,Male,Smart TV,Canada,4,64,2,Others,Satisfied,4200,368046,Basic,10,1,1,876.3
793,05-08-2022,30-06-2023,2,11,963.93,Female,Smartphone,United Kingdom,1,58,2,Others,Extremely satisfied,3800,332994,Standard,12,2,1,1051.56
794,02-08-2022,30-06-2023,2,12,1051.56,Female,Smart TV,Australia,1,58,2,Dramma,Neutral,3500,306705,Standard,12,2,1,1051.56
795,03-08-2022,01-07-2023,1,11,963.93,Male,Smartphone,Germany,1,63,3,Others,Satisfied,4200,368046,Basic,10,1,1,876.3
796,04-08-2022,01-07-2023,3,12,1051.56,Male,Smart TV,France,1,60,2,Comedy,Satisfied,3800,332994,Premium,15,4,1,1314.45
797,05-08-2022,30-06-2023,1,10,876.3,Male,Tablet,Brazil,1,49,1,Horror,Satisfied,2000,175260,Basic,10,1,1,876.3
798,12-07-2022,30-06-2023,2,15,1314.45,Male,Laptop,Mexico,1,49,3,Dramma,Extremely satisfied,2200,192786,Standard,12,2,1,1051.56
799,02-07-2022,30-06-2023,3,10,876.3,Male,Tablet,Spain,2,61,2,Dramma,Dissatisfied,4100,359283,Premium,15,4,1,1314.45
800,26-06-2022,30-06-2023,1,12,1051.56,Male,Smartphone,Italy,2,54,2,Horror,Dissatisfied,3700,324231,Basic,10,1,1,876.3
801,22-06-2022,29-06-2023,3,10,876.3,Male,Smartphone,Spain,3,47,3,Comedy,Neutral,3500,306705,Premium,15,4,1,1314.45
802,22-06-2022,30-06-2023,1,13,1139.19,Female,Smartphone,Spain,4,64,1,Others,Satisfied,3600,315468,Basic,10,1,1,876.3
803,19-06-2022,01-07-2023,2,14,1226.82,Male,Smart TV,United States,1,63,2,Comedy,Dissatisfied,3800,332994,Standard,12,2,1,1051.56
804,22-06-2022,02-07-2023,2,14,1226.82,Female,Smartphone,Canada,1,47,3,Others,Neutral,3700,324231,Standard,12,2,1,1051.56
805,27-06-2022,28-06-2023,1,15,1314.45,Female,Laptop,United States,5,46,1,Comedy,Neutral,3800,332994,Basic,10,1,1,876.3
806,01-07-2022,30-06-2023,3,15,1314.45,Female,Laptop,United States,1,64,1,Others,Extremely satisfied,3500,306705,Premium,15,4,1,1314.45
807,28-06-2022,30-06-2023,1,11,963.93,Male,Tablet,Canada,4,49,1,Action & Adventure,Extremely satisfied,4200,368046,Basic,10,1,1,876.3
808,25-06-2022,01-07-2023,2,13,1139.19,Male,Smart TV,United Kingdom,1,68,3,Action & Adventure,Extremely dissatisfied,4100,359283,Standard,12,2,1,1051.56
809,22-06-2022,28-06-2023,3,10,876.3,Male,Smartphone,Australia,2,58,3,Others,Neutral,3400,297942,Premium,15,4,1,1314.45
810,09-06-2022,29-06-2023,1,13,1139.19,Male,Smartphone,Germany,1,48,1,Dramma,Extremely dissatisfied,3700,324231,Basic,10,1,1,876.3
811,10-06-2022,30-06-2023,3,13,1139.19,Male,Laptop,France,1,60,2,Comedy,Dissatisfied,3600,315468,Premium,15,4,1,1314.45
812,11-06-2022,01-07-2023,1,15,1314.45,Male,Laptop,Brazil,4,46,2,Horror,Extremely dissatisfied,2100,184023,Basic,10,1,1,876.3
813,11-06-2022,28-06-2023,2,10,876.3,Male,Smartphone,Mexico,1,70,3,Action & Adventure,Extremely dissatisfied,1700,148971,Standard,12,2,1,1051.56
814,12-06-2022,29-06-2023,2,10,876.3,Male,Smartphone,Spain,1,46,2,Others,Neutral,4000,350520,Standard,12,2,1,1051.56
815,13-06-2022,30-06-2023,1,15,1314.45,Male,Smartphone,Italy,5,48,1,Dramma,Extremely dissatisfied,3800,332994,Basic,10,1,1,876.3
816,18-06-2022,30-06-2023,3,15,1314.45,Female,Smart TV,Spain,3,67,3,Others,Dissatisfied,3500,306705,Premium,15,4,1,1314.45
817,29-06-2022,30-06-2023,1,15,1314.45,Female,Tablet,Spain,3,60,1,Dramma,Extremely satisfied,3900,341757,Basic,10,1,1,876.3
818,30-06-2022,28-06-2023,2,13,1139.19,Male,Tablet,United States,1,60,3,Comedy,Neutral,3700,324231,Standard,12,2,1,1051.56
819,01-07-2022,01-07-2023,3,14,1226.82,Male,Laptop,Canada,2,59,2,Horror,Neutral,3500,306705,Premium,15,4,1,1314.45
820,07-07-2022,30-06-2023,1,11,963.93,Female,Tablet,United States,1,67,2,Comedy,Neutral,3500,306705,Basic,10,1,1,876.3
821,13-07-2022,29-06-2023,1,12,1051.56,Female,Laptop,United States,1,50,1,Others,Extremely satisfied,3900,341757,Basic,10,1,1,876.3
822,24-07-2022,29-06-2023,1,11,963.93,Male,Laptop,Canada,4,46,1,Action & Adventure,Satisfied,3600,315468,Basic,10,1,1,876.3
823,29-07-2022,30-06-2023,2,15,1314.45,Male,Smartphone,United Kingdom,1,62,2,Horror,Dissatisfied,3400,297942,Standard,12,2,1,1051.56
824,31-07-2022,30-06-2023,3,13,1139.19,Female,Smartphone,Australia,1,56,1,Horror,Neutral,4200,368046,Premium,15,4,1,1314.45
